Unix Timestamp,Volume Currency,Volume USD,Price Range,label
1526086800,110000.0,6512.66,0.0006999999999999,0
1525366800,38586.0,9541.93,0.0052,0
1522771200,88666.0,11689.94,0.0064,0
1525489200,122.05,1199522.11,55.14999999999964,0
1511028000,330.82,2561002.4,63.19999999999982,0
1527148800,7452570.0,25747.19,0.0001519999999999,0
1522562400,28096.0,3208.17,0.0016,0
1510772400,306.15,2191383.95,144.39999999999964,0
1518004800,50094.0,9346.67,0.0080999999999999,0
1523322000,15349.0,1850.08,0.0020999999999999,0
1513342800,13866170.0,48751.94,0.0001159999999999,0
1513454400,422000.0,17400.09,0.0074199999999999,0
1525064400,361.88,248916.52,8.909999999999968,0
1516402800,176059.0,265394.16,0.03,0
1527102000,59000.0,2471.98,0.00102,0
1520564400,294.28,204664.15,12.370000000000005,0
1517515200,208000.0,11644.1,0.0099999999999999,0
1515247200,122501.0,337548.22,0.0899999999999998,0
1518634800,6743670.0,44097.53,0.0001529999999999,0
1527447600,1000.0,40.21,0.0003,0
1510495200,1000.0,5.02,0.001284,0
1511197200,27374.0,2464.18,0.00253,0
1519722000,312.88,280750.1,7.139999999999986,0
1524949200,363.35,247418.9,9.809999999999944,0
1515060000,4636620.0,40713.19,0.000257,0
1516791600,181091.0,248417.39,0.0199999999999997,0
1524027600,152.62,1247744.19,28.949999999999815,0
1525831200,732.68,538181.43,17.879999999999995,0
1510192800,22000.0,156.57,0.0011,0
1524639600,85000.0,5529.95,0.0017,0
1513447200,146000.0,4764.14,0.00794,0
1515747600,147.34,1984182.47,202.65999999999983,0
1527408000,572.27,334855.15,15.370000000000005,0
1518660000,4272500.0,30349.3,0.000308,0
1519588800,14000.0,865.18,0.00202,0
1528653600,1631.82,876048.51,14.08000000000004,0
1521662400,296.11,169725.52,5.780000000000086,0
1516644000,141940.0,51638.27,0.0238,0
1518678000,319.73,298889.67,11.210000000000036,0
1520812800,195.97,1905861.85,129.59000000000017,0
1522627200,259.48,1861864.49,265.2399999999998,0
1513922400,10257.0,10035.86,0.0601,0
1512291600,230.05,2555018.95,114.3799999999992,0
1515855600,596.76,803889.75,21.019999999999985,0
1517763600,142481.0,121681.42,0.0179,0
1509436800,337.33,103664.93,1.1000000000000227,0
1526209200,126.75,88469.7,6.2999999999999545,0
1510592400,126922.0,7950.3,0.0020799999999999,0
1514721600,233.34,3058920.23,455.9500000000007,1
1510819200,108422.0,7198.83,0.0016899999999999,0
1516309200,196000.0,23878.13,0.0262,0
1514664000,47330.0,27916.33,0.0514,0
1515974400,5352220.0,60495.85,0.0002299999999999,0
1513645200,64013.0,48307.87,0.049,0
1523552400,5975120.0,22131.87,0.000128,0
1520168400,180.39,2050612.84,77.45999999999913,0
1528264800,466.1,283234.28,4.769999999999982,0
1510628400,1312.46,418409.66,4.400000000000034,0
1525183200,252.08,164067.26,5.180000000000064,0
1511600400,174919.0,23628.8,0.0068,0
1523948400,35440.0,6885.58,0.006,0
1523250000,518.59,219512.01,3.9399999999999977,0
1522800000,196.19,1495556.99,37.84000000000015,0
1516755600,193231.0,253619.61,0.05,0
1509422400,973.92,301445.73,2.160000000000025,0
1528455600,645.48,385205.38,3.480000000000018,0
1514372400,407.88,304867.13,11.120000000000005,0
1517266800,54489.0,18074.67,0.0261,0
1512921600,20741.0,11455.12,0.0280999999999999,0
1524366000,210.09,128792.08,4.069999999999936,0
1512874800,764.63,9976971.37,992.9400000000004,1
1512216000,59167.0,14389.33,0.0145,0
1515682800,10880800.0,132618.82,0.0004499999999999,0
1522936800,4876850.0,13865.83,7.499999999999998e-05,0
1528502400,6000.0,234.73,0.0003299999999999,0
1509105600,85628.0,5062.19,0.00168,0
1516737600,65000.0,6180.66,0.00425,0
1525770000,693.54,517671.77,22.769999999999985,0
1515139200,228.25,3435155.62,580.5200000000004,1
1517684400,171388.0,166511.74,0.0233999999999999,0
1523491200,5687830.0,19634.47,5.700000000000019e-05,0
1520344800,410.04,4588824.47,172.95000000000073,1
1520110800,260.71,226840.79,5.600000000000023,0
1514242800,40613.0,67174.96,0.24,0
1518822000,15777.0,3995.63,0.0033,0
1518163200,3937580.0,17405.62,5.5999999999999626e-05,0
1514041200,292.34,4276716.57,812.2299999999996,1
1528524000,4842490.0,17804.11,2.3000000000000017e-05,0
1523404800,165.39,1171805.87,32.31999999999971,0
1519956000,190.41,2146911.87,142.61999999999898,0
1518044400,10000.0,486.36,0.0044699999999999,0
1511276400,2000.0,13.78,0.0,0
1509537600,10974060.0,12162.53,2.3999999999999933e-05,0
1517533200,52000.0,2720.29,0.0048599999999999,0
1516842000,222.49,2525827.64,203.53000000000063,1
1515290400,99920.0,268572.55,0.04,0
1514005200,253.51,3479372.14,596.4899999999998,1
1521478800,43573.0,5819.22,0.0032999999999999,0
1516996800,3313630.0,23661.22,0.0001889999999999,0
1520402400,17546.0,3164.66,0.0026,0
1524247200,19269.0,4050.52,0.0031999999999999,0
1520866800,394.47,3759344.94,233.40999999999983,1
1526994000,256.61,176009.92,6.529999999999973,0
1517018400,255115.0,301297.48,0.03,0
1515636000,139349.0,263141.26,0.0799999999999998,0
1523282400,443.65,180085.45,4.730000000000018,0
1518472800,66426.0,13144.48,0.0042,0
1515852000,672.73,908780.02,32.47000000000003,0
1524816000,525.48,349599.43,7.830000000000041,0
1528470000,53199.0,7362.73,0.0011,0
1516474800,16605.0,5832.72,0.0070999999999999,0
1516971600,107000.0,8925.89,0.0054499999999999,0
1509804000,309.17,2264894.05,64.1899999999996,0
1526702400,288.14,2373872.49,26.209999999999127,0
1515276000,223.61,3821983.94,391.7000000000007,1
1519610400,37000.0,2534.79,0.004,0
1524013200,28850.0,5492.05,0.0026,0
1514732400,7287890.0,64418.95,0.0003309999999999,0
1513731600,2114.2,1568306.22,30.08000000000004,0
1525431600,2162170.0,11740.0,5.500000000000036e-05,0
1528189200,274.74,2053257.31,34.25,0
1528668000,1710460.0,5275.89,0.000185,0
1528117200,286.99,2170256.05,21.920000000000076,0
1514250000,35131.0,61239.2,0.07,0
1523563200,43000.0,4024.79,0.00289,0
1516629600,140663.0,47247.85,0.0207999999999999,0
1528333200,2922770.0,11067.15,5.199999999999996e-05,0
1525852800,207000.0,15552.5,0.00562,0
1522764000,437000.0,26325.48,0.0031,0
1509429600,101245.0,5970.63,0.0007399999999999,0
1528005600,661.94,5096301.19,124.14000000000031,1
1523469600,2158070.0,7501.58,3.600000000000001e-05,0
1516348800,4474930.0,35478.7,0.000682,0
1511370000,452.16,3687714.36,133.28999999999996,1
1519477200,227.48,2268085.47,184.1000000000004,0
1521453600,279.73,2375363.67,139.13000000000102,0
1522843200,517.07,205136.26,4.3700000000000045,0
1511107200,10000.0,66.14,0.000753,0
1525305600,275.87,189939.83,4.110000000000014,0
1512118800,15843230.0,32392.1,5.799999999999989e-05,0
1524985200,523.71,364771.57,4.5,0
1511118000,139044.0,10836.72,0.0020999999999999,0
1515434400,152.99,2281808.2,421.0799999999999,0
1516910400,4171250.0,31547.61,0.000255,0
1520712000,812.23,585308.81,16.589999999999918,0
1522656000,591.8,238618.14,5.420000000000016,0
1524196800,1014.41,585706.02,17.0,0
1513350000,1292.23,879699.21,21.54000000000008,0
1513371600,216.4,3787861.0,367.7099999999991,1
1522062000,1659570.0,5450.03,0.000164,0
1517551200,7794070.0,35628.06,0.0004039999999999,0
1516417200,164001.0,245173.23,0.06,0
1511557200,301.07,2479224.13,91.70999999999913,0
1517943600,338.81,2508150.75,369.0100000000002,1
1518152400,2785670.0,12338.82,8.5e-05,0
1528603200,3000.0,110.06,0.00019,0
1520978400,155000.0,5691.77,0.00145,0
1523383200,301.17,127621.41,2.4399999999999977,0
1510441200,423.32,2662687.58,107.19999999999982,0
1518271200,331.46,289139.14,21.950000000000045,0
1527012000,121284.0,19267.16,0.0040999999999999,0
1512277200,24847830.0,52716.69,5.099999999999983e-05,0
1515250800,555.82,557158.26,17.33000000000004,0
1513465200,43524.0,31683.56,0.0312999999999999,0
1525456800,134.75,1298990.17,58.79000000000087,0
1516194000,273.52,2756462.95,450.1899999999987,1
1514451600,183000.0,24954.79,0.0084999999999999,0
1527404400,95174.0,12819.89,0.0017,0
1518987600,81000.0,6379.59,0.00272,0
1520046000,192.43,2202743.96,84.61999999999898,0
1518242400,221.86,200330.85,16.610000000000014,0
1521766800,70000.0,2608.68,0.00173,0
1523728800,272000.0,24437.94,0.0043399999999999,0
1514048400,294.67,4286819.0,426.96999999999935,1
1521943200,60000.0,2572.62,0.0014699999999999,0
1524186000,87000.0,6329.02,0.00124,0
1510610400,210974.0,13177.92,0.0022899999999999,0
1514451600,66.67,948894.74,283.7399999999998,0
1523196000,339.63,139418.85,3.349999999999966,0
1513958400,11329390.0,58344.71,0.0005779999999999,0
1514887200,151000.0,23497.0,0.0030999999999999,0
1517583600,463.16,4127186.01,470.4399999999987,1
1513515600,13603750.0,95622.97,0.000799,0
1519135200,22000.0,1742.93,0.0011599999999999,0
1524776400,5246650.0,28973.99,0.000171,0
1527235200,45208.0,6092.95,0.0013999999999999,0
1510264800,164001.0,12027.68,0.0047399999999999,0
1516287600,262.78,3085054.06,327.8899999999994,1
1525003200,263.69,2452448.62,104.29999999999929,0
1519927200,790380.0,4992.25,7.599999999999968e-05,0
1515747600,18873.0,8022.07,0.0106999999999999,0
1511722800,33493610.0,64082.03,0.0001129999999999,0
1511791200,838.27,401437.74,6.939999999999998,0
